0,1,2,3,Min Jaccard Distance,Min Euclidean Distance,Most Matching Term by Jaccard,Most Matching Term by Euclidean,Most Matching Term by Levenshtein,Min Levenshtein Distance
37096618,Blue and green spaces,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37096618,Reliable and safe transportation,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37096618,Education and literacy,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37096618,Opportunities for economic stability,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37096618,Sanitation,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37096618,Political determinants of health,is-a,Root Cause of Health Inequities,,,,,health care access factor,24.0
25226222,Heat stress,is-a,Direct effect of climate change,,,,,'impact of poor neighborhood',23.0
25226222,Degraded air quality,is-a,Direct effect of climate change,,,,,'impact of poor neighborhood',23.0
25226222,Rising sea levels,is-a,Direct effect of climate change,,,,,'impact of poor neighborhood',23.0
25226222,Food and water security,is-a,Indirect effect of climate change,,,,,'impact of poor neighborhood',25.0
25226222,Extreme weather events,is-a,Direct effect of climate change,,,,,'impact of poor neighborhood',23.0
25226222,Vulnerable shelter,is-a,Indirect effect of climate change,,,,,'impact of poor neighborhood',25.0
25226222,Population migration,is-a,Indirect effect of climate change,,,,,'impact of poor neighborhood',25.0
25226222,Transmission of diseases,is-a,Effect of environmental conditions,,,,,'economic condition',18.0
25226222,Mental health problems,is-a,Indirect effect of climate change,,,,,'impact of poor neighborhood',25.0
25226222,Children,is-a,Vulnerable group to climate change,,,,,social risk factor,27.0
25226222,Elderly,is-a,Vulnerable group to climate change,,,,,social risk factor,27.0
36580063,Rheumatology,is-a,field,,,,,social risk factor,16.0
36580063,Diagnostic advancements,is-a,result of research,,,,,social risk factor,16.0
36580063,Pathophysiological advancements,is-a,result of research,,,,,social risk factor,16.0
36580063,Therapeutic advancements,is-a,result of research,,,,,social risk factor,16.0
36580063,Research,is-a,partly a result of physical and financial support,,,,,'impact of social and community factors',32.0
36580063,Political instability,is-a,factor impacting healthcare advancement,,,,,health care access factor,29.0
36580063,Economic instability,is-a,factor impacting healthcare advancement,,,,,health care access factor,29.0
36580063,Randomized controlled trials,is-a,type of publication,,,,,'economic condition',15.0
36580063,Cohort studies,is-a,type of publication,,,,,'economic condition',15.0
36580063,Cross-sectional studies,is-a,type of publication,,,,,'economic condition',15.0
36580063,Systematic reviews,is-a,type of publication,,,,,'economic condition',15.0
36580063,Narrative reviews,is-a,type of publication,,,,,'economic condition',15.0
36580063,Case reports,is-a,type of publication,,,,,'economic condition',15.0
36580063,Gross domestic product,is-a,economic indicator,0.6666666666666667,,'economic stability',,'economic condition',8.0
36580063,Coronavirus disease 2019 era,is-a,time period,,,,,social risk factor,15.0
37856493,Stock market,is-a,Economic barometer,0.6666666666666667,,'economic stability',,'economic stability',9.0
37856493,Political instability,is-a,Factor affecting stock market,,,,,social risk factor,22.0
37856493,GDP,is-a,Economic indicator,0.6666666666666667,,'economic stability',,'economic condition',8.0
37856493,Political instability index,is-a,Governance indicator,,,,,social risk factor,14.0
37856493,Regression Analysis,is-a,Statistical method,,,,,social risk factor,15.0
37856493,Robustness Analysis,is-a,Validation method,,,,,social risk factor,14.0
37856493,GMM methods,is-a,Econometric method,,,,,'economic condition',12.0
37856493,Foreign investment,is-a,Economic activity,0.6666666666666667,,'economic stability',,'economic stability',7.0
37856493,Investor confidence,is-a,Investment determinant,,,,,'economic condition',18.0
37470927,Economic Stability,is-a,Social Determinant Of Health,,,,,social risk factor,16.0
37470927,Education Access/Quality,is-a,Social Determinant Of Health,,,,,social risk factor,16.0
37470927,Health Care Access/Quality,is-a,Social Determinant Of Health,,,,,social risk factor,16.0
37470927,Neighborhood/Built Environment,is-a,Social Determinant Of Health,,,,,social risk factor,16.0
37470927,Social/Community Context,is-a,Social Determinant Of Health,,,,,social risk factor,16.0
37470927,COVID-19 pandemic,is-a,External Factor Influencing Social Determinants Of Health,,,,,'impact of social and community factors',40.0
37470927,Community violence,is-a,Social/Community Context,0.6,,'social and community factors',,'social and community factors',13.0
37470927,Racism,is-a,Social/Community Context,0.6,,'social and community factors',,'social and community factors',13.0
37470927,Policy decisions,is-a,Economic Stability,0.0,0.0,'economic stability','economic stability','economic stability',2.0
37470927,Poverty,is-a,Economic Stability,0.0,0.0,'economic stability','economic stability','economic stability',2.0
37470927,Food insecurity,is-a,Economic Stability,0.0,0.0,'economic stability','economic stability','economic stability',2.0
37470927,Mental Health outcomes,is-a,Health Care Access/Quality,0.4,,health care access factor,,health care access factor,7.0
37470927,School-based mental health services,is-a,Education Access/Quality,0.6,,'educational access and quality',,'educational access and quality',9.0
29026491,Urban family physician plan,is-a,healthcare program,,,,,health care access factor,13.0
29026491,Out-of-pocket payments,is-a,healthcare expenditure,,,,,health care access factor,12.0
29026491,Healthcare utilization,is-a,healthcare behaviour,,,,,health care access factor,11.0
29026491,Propensity score matching estimator,is-a,statistical method,,,,,social risk factor,15.0
29026491,Household income and expenditures survey,is-a,economic data,0.6666666666666667,,'economic stability',,'economic stability',9.0
29026491,Economic instability,is-a,economic condition,0.0,0.0,'economic condition','economic condition','economic condition',2.0
29026491,Inequality in out-of-pocket payments,is-a,economic disparity,0.6666666666666667,,'economic stability',,'economic stability',8.0
29026491,Healthcare infrastructure,is-a,healthcare resource,,,,,health care access factor,11.0
37113281,CDC,is-a,Organization,,,,,social risk factor,13.0
37113281,Social Determinants of Health,is-a,Concept,,,,,'economic stability',15.0
37113281,Economic Stability,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37113281,Quality Health Care,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37113281,Physical Environment,is-a,Social Determinant of Health,,,,,social risk factor,16.0
37113281,Surgeons,is-a,Healthcare Professionals,,,,,health care access factor,12.0
37113281,Disparities,is-a,Health Outcome,,,,,social risk factor,15.0
37113281,Patient Access,is-a,Health Outcome,,,,,social risk factor,15.0
37113281,Patient Recovery,is-a,Health Outcome,,,,,social risk factor,15.0
37113281,Surgery,is-a,Medical Procedure,,,,,social risk factor,15.0
37994473,Scoping review,is-a,research method,,,,,social risk factor,14.0
37994473,COVID-19,is-a,pandemic,,,,,social risk factor,16.0
37994473,Online child sexually explicit material,is-a,form of child abuse,,,,,social risk factor,15.0
37994473,Online child sexual abuse,is-a,form of child abuse,,,,,social risk factor,15.0
37994473,Trafficking of self-generated material,is-a,form of child abuse,,,,,social risk factor,15.0
37994473,Stay-at-home orders,is-a,COVID-19-related precaution,,,,,social risk factor,20.0
37994473,Technology use increase,is-a,COVID-19-related precaution,,,,,social risk factor,20.0
37994473,Economic instability,is-a,result of COVID-19,,,,,'economic condition',15.0
37994473,Lack of available victim and legal resources,is-a,result of COVID-19,,,,,'economic condition',15.0
37994473,Global and national law enforcement procedures,is-a,method of preventing online child abuse,,,,,'impact of poor neighborhood',30.0
37994473,CSEM production,is-a,form of child abuse,,,,,social risk factor,15.0
37994473,CSEM distribution,is-a,form of child abuse,,,,,social risk factor,15.0
37994473,CSEM consumption,is-a,form of child abuse,,,,,social risk factor,15.0
35619856,Social determinants of health,is-a,Condition that impacts individual's health,,,,,'educational access and quality',30.0
35619856,Type 2 Diabetes Mellitus,is-a,Health condition related to social demands,,,,,health care access factor,29.0
35619856,Prescription expense,is-a,Social demand,,,,,social risk factor,10.0
35619856,Conveyance,is-a,Social demand,,,,,social risk factor,10.0
35619856,Health literacy,is-a,Social demand,,,,,social risk factor,10.0
35619856,Childcare,is-a,Exception in social demands related to T2DM,,,,,'educational access and quality',30.0
35619856,Retrospective study,is-a,Research method,,,,,social risk factor,14.0
35619856,Statistical Analysis,is-a,Research method,,,,,social risk factor,14.0
35619856,Health systems,is-a,Collaborator for social service providers,,,,,social risk factor,30.0
35619856,Social service providers,is-a,Collaborator for health systems,,,,,social risk factor,24.0
35573466,Covid-19 pandemic suppression policies,is-a,type of containment measures,,,,,'economic stability',22.0
35573466,Labor supply effect,is-a,effect of Covid-19 pandemic suppression policies,,,,,'impact of social and community factors',34.0
35573466,Capital accumulation effect,is-a,effect of Covid-19 pandemic suppression policies,,,,,'impact of social and community factors',34.0
35573466,Economic growth effect,is-a,effect of Covid-19 pandemic suppression policies,,,,,'impact of social and community factors',34.0
35573466,Epidemic SIS population model,is-a,model used for the study,,,,,social risk factor,19.0
35573466,Solow's type growth model,is-a,model used for the study,,,,,social risk factor,19.0
35573466,Economic growth equilibrium,is-a,result of suppression policies,,,,,health care access factor,22.0
35573466,Poverty trap,is-a,type of stable economic equilibrium,,,,,'economic stability',24.0
35573466,High economic growth with capital accumulation,is-a,type of economic equilibrium,,,,,'economic stability',17.0
37044151,Sustainable Development Goals (SDG),is a,initiative,,,,,social risk factor,15.0
37044151,Technological advancements,is a,method for waste to energy conversion,,,,,'social and community factors',28.0
37044151,Municipal Solid Waste (MSW),is a,type of waste,,,,,social risk factor,14.0
37044151,Biofuels,is a,type of energy,,,,,social risk factor,16.0
37044151,Biofuel carriers,is a,type of energy,,,,,social risk factor,16.0
37044151,Biochemicals,is a,type of energy,,,,,social risk factor,16.0
37044151,Energy-efficient technologies,is a,method for waste to energy conversion,,,,,'social and community factors',28.0
37044151,Risk assessment,is a,process in waste management,,,,,social risk factor,21.0
37044151,Circular bioeconomy,is a,strategy for energy production,,,,,'economic condition',22.0
37044151,Policies and amendments,is a,strategy for competent management of MSW,,,,,'social and community factors',30.0
22687155,Urbanisation,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Armed conflict,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Climate change,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Crime,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Environmental degradation,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Financial and economic instability,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Food shortages,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Underemployment,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Volatile commodity prices,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Weak governance,is-a,global mega trend,,,,,social risk factor,14.0
22687155,Refugees,is-a,displaced people,,,,,social risk factor,16.0
22687155,Returnees,is-a,displaced people,,,,,social risk factor,16.0
22687155,Internally displaced persons (IDPs),is-a,displaced people,,,,,social risk factor,16.0
22687155,National governments,is-a,governance structure,,,,,social risk factor,15.0
22687155,Mayors and municipal authorities,is-a,governance structure,,,,,social risk factor,15.0
22687155,Service providers,is-a,urban entity,,,,,social risk factor,15.0
22687155,Urban police forces,is-a,urban entity,,,,,social risk factor,15.0
22687155,Representatives of displaced and resident communities,is-a,social stakeholder,,,,,social risk factor,9.0
11910064,Higher per capita incomes,is-a,economic development factor,,,,,health care access factor,17.0
11910064,Poverty,is-a,determinant of poor health,0.6666666666666667,,'impact of poor neighborhood',,'impact of poor neighborhood',19.0
11910064,Economic stability,is-a,factor for health,0.6,,health care access factor,,social risk factor,14.0
11910064,Health,is-a,form of human capital,,,,,social risk factor,16.0
11910064,Economic prosperity,is-a,factor for improved health,0.6666666666666667,,health care access factor,,social risk factor,20.0
11910064,Equality in wealth distribution,is-a,factor for improving population health,,,,,'economic condition',27.0
11910064,Inequalities in health,is-a,consequence of unequal wealth distribution,,,,,'economic condition',32.0
11910064,Macroeconomic development framework,is-a,approach to conceptualize health,,,,,health care access factor,25.0
34556156,Health insurance,is-a,risk management system,,,,,social risk factor,18.0
34556156,Corona epidemic,is-a,public health crisis,,,,,social risk factor,18.0
34556156,Economic problems,is-a,consequence of public health crisis,,,,,'impact of poor neighborhood',26.0
34556156,Health insurance model,is-a,part of resilient economy,,,,,health care access factor,19.0
34556156,Knowledge-based economy,is-a,basis for economic resilience in health insurance systems,,,,,'neighborhood and built in environment',40.0
34556156,Economic resilience,is-a,intermediate result of a knowledge-based economy in health insurance systems,,,,,'impact of social and community factors',56.0
34556156,Economic stability,is-a,intermediate result of a knowledge-based economy in health insurance systems,,,,,'impact of social and community factors',56.0
34556156,Justice,is-a,long term result of maintaining intermediate results in health insurance systems,,,,,'neighborhood and built in environment',60.0
36177191,Economic games,are tools for,study of social behavior,,,,,social risk factor,17.0
36177191,Trust games,are a type of,Economic games,0.6666666666666667,,'economic stability',,'economic stability',10.0
36177191,Self-reported questionnaires,are tools for,measuring average behavior,,,,,health care access factor,18.0
36177191,Trust questionnaire,is a type of,self-reported questionnaires,,,,,health care access factor,22.0
29165621,Complex emergencies,is-a,result of political instability,,,,,'economic instability',15.0
29165621,Complex emergencies,is-a,result of economic instability,0.5,,'economic instability',,'economic instability',11.0
29165621,Health care provision,is-a,challenge in complex emergencies,,,,,health care access factor,26.0
29165621,Tuberculosis treatment,is-a,long-term commitment,,,,,'economic condition',14.0
29165621,Untreated tuberculosis,is-a,cause of increased tuberculosis incidence,,,,,health care access factor,31.0
29165621,Scoping review method,is-a,means of analyzing studies,,,,,social risk factor,20.0
29165621,Service providers and treatment regime,is-a,important factor in tuberculosis programmes,,,,,'impact of poor neighborhood',30.0
29165621,Training and supervision,is-a,important factor in tuberculosis programmes,,,,,'impact of poor neighborhood',30.0
29165621,Donor support,is-a,important factor in tuberculosis programmes,,,,,'impact of poor neighborhood',30.0
29165621,Adherence,is-a,important factor in tuberculosis programmes,,,,,'impact of poor neighborhood',30.0
29165621,Leadership and coordination,is-a,important factor in tuberculosis programmes,,,,,'impact of poor neighborhood',30.0
29165621,Monitoring,is-a,important factor in tuberculosis programmes,,,,,'impact of poor neighborhood',30.0
29165621,Government and community support,is-a,important factor in tuberculosis programmes,,,,,'impact of poor neighborhood',30.0
35817935,Poverty,is-a,Socioeconomic Factor,,,,,social risk factor,9.0
35817935,Unemployment,is-a,Socioeconomic Factor,,,,,social risk factor,9.0
35817935,Education,is-a,Socioeconomic Factor,,,,,social risk factor,9.0
35817935,Housing,is-a,Physical Environment Factor,,,,,social risk factor,15.0
35817935,Pollution,is-a,Physical Environment Factor,,,,,social risk factor,15.0
35817935,Healthy Diet,is-a,Lifestyle Factor,,,,,social risk factor,10.0
35817935,Exercise,is-a,Lifestyle Factor,,,,,social risk factor,10.0
35817935,Smoking,is-a,Lifestyle Factor,,,,,social risk factor,10.0
35817935,Alcohol,is-a,Lifestyle Factor,,,,,social risk factor,10.0
35817935,Mental Health,is-a,Health Factor,0.5,,health care access factor,,social risk factor,9.0
35817935,Physical Health,is-a,Health Factor,0.5,,health care access factor,,social risk factor,9.0
35817935,Access to Healthcare,is-a,Health System Factor,0.6,,health care access factor,,health care access factor,10.0
35817935,Quality of Healthcare,is-a,Health System Factor,0.6,,health care access factor,,health care access factor,10.0
36361203,Poverty,is-a,Economic instability,0.0,0.0,'economic instability','economic instability','economic instability',2.0
36361203,HIV,is-a,Disease,,,,,social risk factor,15.0
36361203,Adolescents living with HIV,is-a,Vulnerable population,,,,,'economic condition',16.0
36361203,Multidimensional Poverty Index,is-a,Measurement tool,,,,,social risk factor,15.0
36361203,Health,is-a,Multidimensional poverty index indicator,,,,,'educational access and quality',27.0
36361203,Assets,is-a,Multidimensional poverty index indicator,,,,,'educational access and quality',27.0
36361203,Housing,is-a,Multidimensional poverty index indicator,,,,,'educational access and quality',27.0
36361203,Family dynamics,is-a,Multidimensional poverty index indicator,,,,,'educational access and quality',27.0
36361203,Family-based multifaceted economic empowerment intervention,is-a,Poverty reduction strategy,,,,,social risk factor,20.0
36361203,Economic instability,is-a,Social determinant of health,,,,,social risk factor,16.0
36361203,HIV care continuum outcomes,is-a,Health outcome,,,,,social risk factor,15.0
32015066,Economic Abuse,is-a,form of Intimate Partner Violence,,,,,'economic condition',25.0
32015066,Scale of Economic Abuse,is-a,Measure of Economic Abuse,,,,,'economic stability',19.0
32015066,Scale of Economic Abuse-Short,is-a,variant of Scale of Economic Abuse,,,,,'impact of social and community factors',24.0
32015066,Female community college students,is-a,non-IPV-service seeking sample,,,,,social risk factor,22.0
32015066,Quantitative web-based survey,is-a,method of data collection,,,,,'economic condition',16.0
32015066,Confirmatory factor analysis,is-a,method of data analysis,,,,,'economic stability',18.0
32015066,Exploratory factor analysis,is-a,method of data analysis,,,,,'economic stability',18.0
20218153,Lebanon,is-a,developing country,,,,,'economic condition',14.0
20218153,Lebanon,is-a,country marred by civil war,,,,,health care access factor,20.0
20218153,Lebanon,is-a,country with political instability,,,,,'economic instability',19.0
20218153,Lebanon,is-a,country with social instability,,,,,'economic instability',17.0
20218153,Lebanon,is-a,country with economic instability,0.5,,'economic instability',,'economic instability',14.0
20218153,Lebanon,is-a,country without mental health policy,,,,,health care access factor,29.0
20218153,Lebanon,is-a,country without mental health plan,,,,,health care access factor,28.0
38094064,China-Pakistan Economic Corridor (CPEC),is-a,Infrastructure Project,,,,,social risk factor,19.0
38094064,COVID-19 pandemic,is-a,Health Emergency,,,,,health care access factor,15.0
38094064,COVID-19 lockdown policy,is-a,Travel Restriction,,,,,social risk factor,12.0
38094064,CPEC employees,is-a,Worker Group,,,,,social risk factor,15.0
38094064,World Economic Order,is-a,Global Economic System,,,,,'economic stability',15.0
37866828,SDoH,is-a,"determinant of, overall health",,,,,health care access factor,24.0
37866828,Access to health care,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Economic stability,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Built environment,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Food security,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Climate,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Educational environment,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Occupational environment,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Social context,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Digital domain,is-a,"aspect of, SDoH",,,,,social risk factor,15.0
37866828,Primary care provider,is-a,"key player in, addressing SDoH",,,,,health care access factor,22.0
37866828,Screening for SDoH,is-a,"role of, primary care provider",,,,,social risk factor,22.0
37866828,Assessing SDoH,is-a,"role of, primary care provider",,,,,social risk factor,22.0
34856242,Solid waste generation,is-a,"result of, population growth",,,,,'impact of poor neighborhood',20.0
34856242,Solid waste generation,is-a,"result of, urbanization",,,,,'economic condition',17.0
34856242,Solid waste generation,is-a,"result of, industrialization",,,,,'economic instability',19.0
34856242,Solid waste management,is-a,"challenge for, society",,,,,social risk factor,18.0
34856242,Municipal solid waste,is-a,"challenge for, developing countries",,,,,health care access factor,27.0
34856242,Energy recovery production,is-a,"aspect of, solid waste management",,,,,'economic stability',24.0
34856242,Thermochemical conversion,is-a,"technology for, energy recovery",,,,,health care access factor,23.0
34856242,Biochemical conversion,is-a,"technology for, energy recovery",,,,,health care access factor,23.0
33088340,Coronavirus,is-a,pandemic,,,,,social risk factor,16.0
33088340,Social isolation,is-a,measure,,,,,social risk factor,16.0
33088340,Mandatory lockdowns,is-a,measure,,,,,social risk factor,16.0
33088340,Economic instability,is-a,impact,,,,,social risk factor,14.0
33088340,High levels of tension,is-a,impact,,,,,social risk factor,14.0
33088340,Risk of violence,is-a,danger,,,,,social risk factor,16.0
3623777,Unemployment,is-a,Economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
3623777,Per capita cigarette consumption,is-a,Lifestyle factor,,,,,social risk factor,10.0
3623777,Per capita spirits consumption,is-a,Lifestyle factor,,,,,social risk factor,10.0
3623777,Per capita fat consumption,is-a,Dietary factor,,,,,social risk factor,9.0
3623777,Cold winter temperatures,is-a,Environmental factor,,,,,social risk factor,12.0
3623777,Mortality rates,is-a,Health outcome,,,,,social risk factor,15.0
3623777,Ischemic heart disease,is-a,Health condition,0.6666666666666667,,'economic condition',,'economic condition',9.0
3623777,Total heart disease,is-a,Health condition,0.6666666666666667,,'economic condition',,'economic condition',9.0
3623777,Real per capita income,is-a,Economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
3623777,Alcohol consumption per capita,is-a,Lifestyle factor,,,,,social risk factor,10.0
3623777,Tobacco consumption per capita,is-a,Lifestyle factor,,,,,social risk factor,10.0
33705409,Dengue,is-a,disease,,,,,social risk factor,15.0
33705409,Zika,is-a,disease,,,,,social risk factor,15.0
33705409,Chikungunya,is-a,disease,,,,,social risk factor,15.0
33705409,Aedes aegypti,is-a,mosquito species,,,,,social risk factor,15.0
33705409,Bello,is-a,Colombian municipality,,,,,'economic stability',14.0
33705409,Cúcuta,is-a,Colombian municipality,,,,,'economic stability',14.0
33705409,Moniquirá,is-a,Colombian municipality,,,,,'economic stability',14.0
33705409,Arboviruses,is-a,"cause of Dengue, Zika and chikungunya",,,,,'educational access and quality',29.0
33705409,Arboviruses,is-a,virus,,,,,social risk factor,15.0
33705409,Temperature,is-a,climate factor,,,,,social risk factor,9.0
33705409,Wind speed,is-a,climate factor,,,,,social risk factor,9.0
33705409,Health service,is-a,socio-economic factor,,,,,social risk factor,10.0
33705409,Sanitation,is-a,socio-economic factor,,,,,social risk factor,10.0
33705409,Water supply,is-a,socio-economic factor,,,,,social risk factor,10.0
33705409,Mosquito control efforts,is-a,prevention method,,,,,social risk factor,15.0
33705409,Epidemiology,is-a,knowledge base for diseases transmission,,,,,health care access factor,29.0
30947228,Forced migration,is-a,societal issue,,,,,social risk factor,11.0
30947228,Health priorities,is-a,societal concern,,,,,social risk factor,12.0
30947228,Education priorities,is-a,societal concern,,,,,social risk factor,12.0
30947228,Political agendas,is-a,societal issue,,,,,social risk factor,11.0
30947228,Economic stability,is-a,societal concern,,,,,social risk factor,12.0
30947228,Globalisation,is-a,societal phenomenon,,,,,social risk factor,12.0
30947228,Advances in communication technology,is-a,societal change,,,,,social risk factor,12.0
30947228,Education,is-a,societal priority,,,,,social risk factor,11.0
30947228,Research interest in individuals seeking refugee status or asylum,is-a,academic concern,,,,,'economic condition',11.0
30947228,Communication challenges faced by forced migrants,is-a,social issue,,,,,social risk factor,9.0
33593509,Parenting behavior,is-a,social determinant of child health,,,,,social risk factor,22.0
33593509,Effective parenting,is-a,prerequisite for child development,,,,,'neighborhood and built in environment',26.0
33593509,Economic stability,is-a,social determinant of parenting,,,,,social risk factor,18.0
33593509,Education,is-a,social determinant of parenting,,,,,social risk factor,18.0
33593509,Social and community context,is-a,social determinant of parenting,,,,,social risk factor,18.0
33593509,Neighborhood and built environment,is-a,social determinant of parenting,,,,,social risk factor,18.0
33593509,Access to health care,is-a,social determinant of parenting,,,,,social risk factor,18.0
33593509,Parenting interventions,is-a,social determinant of parenting,,,,,social risk factor,18.0
33593509,Racism,is-a,social determinant of parenting,,,,,social risk factor,18.0
6642812,Unemployment rate,is a,economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
6642812,Cardiovascular disease,is a,cause of mortality,,,,,'economic stability',14.0
6642812,Cirrhosis of the liver,is a,cause of mortality,,,,,'economic stability',14.0
6642812,Suicide,is a,cause of mortality,,,,,'economic stability',14.0
6642812,Homicide,is a,cause of mortality,,,,,'economic stability',14.0
6642812,Motor vehicle accidents,is a,cause of mortality,,,,,'economic stability',14.0
6642812,Cigarette consumption,is a,behavioral risk factor,0.5,,social risk factor,,social risk factor,7.0
6642812,Heavy alcohol use,is a,behavioral risk factor,0.5,,social risk factor,,social risk factor,7.0
6642812,Unusually cold winter temperatures,is a,environmental health risk factor,0.6,,social risk factor,,social risk factor,17.0
6642812,Economic growth,is a,factor influencing health,0.6,,health care access factor,,social risk factor,19.0
6642812,Economic stability,is a,factor influencing health,0.6,,health care access factor,,social risk factor,19.0
6642812,Health service availability,is a,factor influencing health,0.6,,health care access factor,,social risk factor,19.0
6642812,High rate of unemployment,is a,detrimental factor to health,0.6666666666666667,,health care access factor,,social risk factor,21.0
6642812,Infant mortality,is a,mortality pattern,,,,,social risk factor,11.0
6642812,Economic change,is a,factor impacting mortality patterns,,,,,'social and community factors',22.0
6642812,Behavioral risk factors,is a,factor in mortality model,,,,,'economic stability',18.0
19939991,HIV,is-a,Infectious disease,,,,,social risk factor,16.0
19939991,Malnutrition,is-a,Nutritional disorder,,,,,social risk factor,16.0
19939991,HIV treatment programs,is-a,Health care service,0.6,,health care access factor,,health care access factor,11.0
19939991,Malnourished patients,is-a,Patient group,,,,,social risk factor,16.0
19939991,Nutritional therapies,is-a,Treatment method,,,,,social risk factor,15.0
19939991,Food-based supplements,is-a,Nutritional support,,,,,social risk factor,16.0
19939991,High food prices,is-a,Economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
19939991,Food insecurity,is-a,Social determinant of health,,,,,social risk factor,16.0
19939991,Economic instability,is-a,Economic determinant of health,,,,,'economic stability',19.0
19939991,Macronutrient interventions,is-a,Nutritional intervention,,,,,social risk factor,18.0
19939991,HIV outcomes,is-a,Health outcomes,,,,,health care access factor,16.0
19939991,HIV care and treatment programs,is-a,Health care service,0.6,,health care access factor,,health care access factor,11.0
19202252,Fragile Families and Wellbeing Study,is-a,Study,,,,,social risk factor,17.0
19202252,Obesity,is-a,Health Condition,0.6666666666666667,,'economic condition',,'economic condition',9.0
19202252,Household instability,is-a,Socio-economic factor,,,,,social risk factor,10.0
19202252,Area poverty,is-a,Socio-economic factor,,,,,social risk factor,10.0
19202252,Urban mothers,is-a,Population Group,,,,,social risk factor,14.0
19202252,Their children,is-a,Population Group,,,,,social risk factor,14.0
19202252,U.S. cities,is-a,Geographic Location,,,,,'economic condition',12.0
19202252,2000 U.S. Census,is-a,Data Source,,,,,social risk factor,14.0
19202252,Mothers with the highest level of household instability within areas of low poverty,is-a,Risk Group for Obesity,,,,,social risk factor,18.0
19202252,Home stability,is-a,Potential Risk Factor for Obesity,0.6666666666666667,,social risk factor,,social risk factor,17.0
19202252,Infant children,is-a,Population Group,,,,,social risk factor,14.0
19202252,Low poverty areas,is-a,Socio-economic factor,,,,,social risk factor,10.0
35403980,Lebanon,is-a,Country,,,,,social risk factor,16.0
35403980,Beirut Port,is-a,Port,,,,,social risk factor,15.0
35403980,Public health authorities,is-a,Authority,,,,,social risk factor,15.0
35403980,Lebanese healthcare system,is-a,Healthcare system,,,,,health care access factor,12.0
35403980,Cardiovascular drug shortages,is-a,Public health crisis,,,,,social risk factor,18.0
35403980,Economic instability,is-a,Crisis,,,,,social risk factor,14.0
35403980,Coronavirus pandemic,is-a,Global health crisis,,,,,social risk factor,16.0
35403980,Explosion of the Beirut Port,is-a,Disaster,,,,,social risk factor,13.0
27748647,Mining activity,is-a,Environmental factor,,,,,social risk factor,12.0
27748647,Population growth,is-a,Demographic factor,,,,,social risk factor,10.0
27748647,Economic instability,is-a,Economic factor,0.6666666666666667,,'economic stability',,social risk factor,9.0
27748647,Land degradation,is-a,Environmental factor,,,,,social risk factor,12.0
27748647,Health behaviours,is-a,Lifestyle factor,,,,,social risk factor,10.0
27748647,Employment conditions,is-a,Socio-economic factor,,,,,social risk factor,10.0
27748647,Family relationships,is-a,Social factor,0.33333333333333337,1.0,social risk factor,social risk factor,social risk factor,5.0
27748647,Mental health,is-a,Health outcome,,,,,social risk factor,15.0
27748647,Infectious disease prevalence,is-a,Health outcome,,,,,social risk factor,15.0
27748647,Community cohesion,is-a,Social factor,0.33333333333333337,1.0,social risk factor,social risk factor,social risk factor,5.0
27748647,Livelihoods,is-a,Socio-economic factor,,,,,social risk factor,10.0
27748647,Socio-political factors,is-a,Political factor,,,,,social risk factor,9.0
34168595,Confinement,is-a,Stressor,,,,,social risk factor,13.0
34168595,Gender,is-a,Sociodemographic factor,,,,,social risk factor,11.0
34168595,Age,is-a,Sociodemographic factor,,,,,social risk factor,11.0
34168595,Income level,is-a,Sociodemographic factor,,,,,social risk factor,11.0
34168595,Pre-confinement working conditions,is-a,Protective factor,,,,,social risk factor,10.0
34168595,Post-confinement work expectancy,is-a,Protective factor,,,,,social risk factor,10.0
34168595,Stable couple without children,is-a,Protective factor,,,,,social risk factor,10.0
